id,playerID,year,team,teamID,league,inseason,games,wins,loses,rank,plyrMgr,createdAt,updatedAt
1751,tebbebi01,1964,CLE,1964CLE,AL,2,91,46,44,6,N,,
1752,dressch01,1964,DET,1964DET,AL,1,163,85,77,4,N,,
1753,lopated01,1964,KC1,1964KC1,AL,1,52,17,35,10,N,,
1754,mcgahme99,1964,KC1,1964KC1,AL,2,111,40,70,10,N,,
1755,rignebi01,1964,LAA,1964LAA,AL,1,162,82,80,5,N,,
1756,melesa01,1964,MIN,1964MIN,AL,1,163,79,83,6,N,,
1757,berrayo01,1964,NYA,1964NYA,AL,1,164,99,63,1,N,,
1758,hodgegi01,1964,WS2,1964WS2,AL,1,162,62,100,9,N,,
1759,kennebo01,1964,CHN,1964CHN,NL,1,162,76,86,8,N,,
1760,hutchfr01,1964,CIN,1964CIN,NL,1,100,54,45,2,N,,
1761,sisledi01,1964,CIN,1964CIN,NL,2,6,3,3,2,N,,
1762,hutchfr01,1964,CIN,1964CIN,NL,3,10,6,4,2,N,,
1763,sisledi01,1964,CIN,1964CIN,NL,4,47,29,18,2,N,,
1764,craftha01,1964,HOU,1964HOU,NL,1,149,61,88,9,N,,
1765,harrilu01,1964,HOU,1964HOU,NL,2,13,5,8,9,N,,
1766,alstowa01,1964,LAN,1964LAN,NL,1,164,80,82,7,N,,
1767,bragabo01,1964,ML1,1964ML1,NL,1,162,88,74,5,N,,
1768,stengca01,1964,NYN,1964NYN,NL,1,163,53,109,10,N,,
1769,mauchge01,1964,PHI,1964PHI,NL,1,162,92,70,2,N,,
1770,murtada01,1964,PIT,1964PIT,NL,1,162,80,82,6,N,,
1771,darkal01,1964,SFN,1964SFN,NL,1,162,90,72,4,N,,
1772,keanejo99,1964,SLN,1964SLN,NL,1,162,93,69,1,N,,
1773,bauerha01,1965,BAL,1965BAL,AL,1,162,94,68,3,N,,
1774,hermabi01,1965,BOS,1965BOS,AL,1,162,62,100,9,N,,
1775,rignebi01,1965,CAL,1965CAL,AL,1,162,75,87,7,N,,
1776,lopezal01,1965,CHA,1965CHA,AL,1,162,95,67,2,N,,
1777,tebbebi01,1965,CLE,1965CLE,AL,1,162,87,75,5,N,,
1778,swiftbo01,1965,DET,1965DET,AL,1,42,24,18,4,N,,
1779,dressch01,1965,DET,1965DET,AL,2,120,65,55,4,N,,
1780,mcgahme99,1965,KC1,1965KC1,AL,1,26,5,21,10,N,,
1781,sulliha02,1965,KC1,1965KC1,AL,2,136,54,82,10,N,,
1782,melesa01,1965,MIN,1965MIN,AL,1,162,102,60,1,N,,
1783,keanejo99,1965,NYA,1965NYA,AL,1,162,77,85,6,N,,
1784,hodgegi01,1965,WS2,1965WS2,AL,1,162,70,92,8,N,,
1785,kennebo01,1965,CHN,1965CHN,NL,1,58,24,32,8,N,,
1786,kleinlo01,1965,CHN,1965CHN,NL,2,106,48,58,8,N,,
1787,sisledi01,1965,CIN,1965CIN,NL,1,162,89,73,4,N,,
1788,harrilu01,1965,HOU,1965HOU,NL,1,162,65,97,9,N,,
1789,alstowa01,1965,LAN,1965LAN,NL,1,162,97,65,1,N,,
1790,bragabo01,1965,ML1,1965ML1,NL,1,162,86,76,5,N,,
1791,stengca01,1965,NYN,1965NYN,NL,1,96,31,64,10,N,,
1792,westrwe01,1965,NYN,1965NYN,NL,2,68,19,48,10,N,,
1793,mauchge01,1965,PHI,1965PHI,NL,1,162,85,76,6,N,,
1794,walkeha01,1965,PIT,1965PIT,NL,1,163,90,72,3,N,,
1795,frankhe01,1965,SFN,1965SFN,NL,1,163,95,67,2,N,,
1796,schoere01,1965,SLN,1965SLN,NL,1,162,80,81,7,N,,
1797,bauerha01,1966,BAL,1966BAL,AL,1,160,97,63,1,N,,
1798,hermabi01,1966,BOS,1966BOS,AL,1,146,64,82,9,N,,
1799,runnepe01,1966,BOS,1966BOS,AL,2,16,8,8,9,N,,
1800,rignebi01,1966,CAL,1966CAL,AL,1,162,80,82,6,N,,
1801,stanked01,1966,CHA,1966CHA,AL,1,163,83,79,4,N,,
1802,tebbebi01,1966,CLE,1966CLE,AL,1,123,66,57,5,N,,
1803,stricge01,1966,CLE,1966CLE,AL,2,39,15,24,5,N,,
1804,dressch01,1966,DET,1966DET,AL,1,26,16,10,3,N,,
1805,swiftbo01,1966,DET,1966DET,AL,2,57,32,25,3,N,,
1806,skafffr01,1966,DET,1966DET,AL,3,79,40,39,3,N,,
1807,darkal01,1966,KC1,1966KC1,AL,1,160,74,86,7,N,,
1808,melesa01,1966,MIN,1966MIN,AL,1,162,89,73,2,N,,
1809,keanejo99,1966,NYA,1966NYA,AL,1,20,4,16,10,N,,
1810,houkra01,1966,NYA,1966NYA,AL,2,140,66,73,10,N,,
1811,hodgegi01,1966,WS2,1966WS2,AL,1,159,71,88,8,N,,
1812,bragabo01,1966,ATL,1966ATL,NL,1,112,52,59,5,N,,
1813,hitchbi01,1966,ATL,1966ATL,NL,2,51,33,18,5,N,,
1814,durocle01,1966,CHN,1966CHN,NL,1,162,59,103,10,N,,
1815,heffndo01,1966,CIN,1966CIN,NL,1,83,37,46,7,N,,
1816,bristda99,1966,CIN,1966CIN,NL,2,77,39,38,7,N,,
1817,hattogr01,1966,HOU,1966HOU,NL,1,163,72,90,8,N,,
1818,alstowa01,1966,LAN,1966LAN,NL,1,162,95,67,1,N,,
1819,westrwe01,1966,NYN,1966NYN,NL,1,161,66,95,9,N,,
1820,mauchge01,1966,PHI,1966PHI,NL,1,162,87,75,4,N,,
1821,walkeha01,1966,PIT,1966PIT,NL,1,162,92,70,3,N,,
1822,frankhe01,1966,SFN,1966SFN,NL,1,161,93,68,2,N,,
1823,schoere01,1966,SLN,1966SLN,NL,1,162,83,79,6,N,,
1824,bauerha01,1967,BAL,1967BAL,AL,1,161,76,85,7,N,,
1825,willidi02,1967,BOS,1967BOS,AL,1,162,92,70,1,N,,
1826,rignebi01,1967,CAL,1967CAL,AL,1,161,84,77,5,N,,
1827,stanked01,1967,CHA,1967CHA,AL,1,162,89,73,4,N,,
1828,adcocjo01,1967,CLE,1967CLE,AL,1,162,75,87,8,N,,
1829,smithma01,1967,DET,1967DET,AL,1,163,91,71,2,N,,
1830,darkal01,1967,KC1,1967KC1,AL,1,121,52,69,10,N,,
1831,applilu01,1967,KC1,1967KC1,AL,2,40,10,30,10,N,,
1832,melesa01,1967,MIN,1967MIN,AL,1,50,25,25,2,N,,
1833,ermerca01,1967,MIN,1967MIN,AL,2,114,66,46,2,N,,
1834,houkra01,1967,NYA,1967NYA,AL,1,163,72,90,9,N,,
1835,hodgegi01,1967,WS2,1967WS2,AL,1,161,76,85,6,N,,
1836,hitchbi01,1967,ATL,1967ATL,NL,1,159,77,82,7,N,,
1837,silveke01,1967,ATL,1967ATL,NL,2,3,0,3,7,N,,
1838,durocle01,1967,CHN,1967CHN,NL,1,162,87,74,3,N,,
1839,bristda99,1967,CIN,1967CIN,NL,1,162,87,75,4,N,,
1840,hattogr01,1967,HOU,1967HOU,NL,1,162,69,93,9,N,,
1841,alstowa01,1967,LAN,1967LAN,NL,1,162,73,89,8,N,,
1842,westrwe01,1967,NYN,1967NYN,NL,1,151,57,94,10,N,,
1843,parkesa01,1967,NYN,1967NYN,NL,2,11,4,7,10,N,,
1844,mauchge01,1967,PHI,1967PHI,NL,1,162,82,80,5,N,,
1845,walkeha01,1967,PIT,1967PIT,NL,1,84,42,42,6,N,,
1846,murtada01,1967,PIT,1967PIT,NL,2,79,39,39,6,N,,
1847,frankhe01,1967,SFN,1967SFN,NL,1,162,91,71,2,N,,
1848,schoere01,1967,SLN,1967SLN,NL,1,161,101,60,1,N,,
1849,bauerha01,1968,BAL,1968BAL,AL,1,80,43,37,2,N,,
1850,weaveea99,1968,BAL,1968BAL,AL,2,82,48,34,2,N,,
1851,willidi02,1968,BOS,1968BOS,AL,1,162,86,76,4,N,,
1852,rignebi01,1968,CAL,1968CAL,AL,1,162,67,95,8,N,,
1853,stanked01,1968,CHA,1968CHA,AL,1,79,34,45,8,N,,
1854,mossle01,1968,CHA,1968CHA,AL,2,2,0,2,8,N,,
1855,lopezal01,1968,CHA,1968CHA,AL,3,11,6,5,8,N,,
1856,mossle01,1968,CHA,1968CHA,AL,4,34,12,22,8,N,,
1857,lopezal01,1968,CHA,1968CHA,AL,5,36,15,21,8,N,,
1858,darkal01,1968,CLE,1968CLE,AL,1,162,86,75,3,N,,
1859,smithma01,1968,DET,1968DET,AL,1,164,103,59,1,N,,
1860,ermerca01,1968,MIN,1968MIN,AL,1,162,79,83,7,N,,
1861,houkra01,1968,NYA,1968NYA,AL,1,164,83,79,5,N,,
1862,kennebo01,1968,OAK,1968OAK,AL,1,163,82,80,6,N,,
1863,lemonji01,1968,WS2,1968WS2,AL,1,161,65,96,10,N,,
1864,harrilu01,1968,ATL,1968ATL,NL,1,163,81,81,5,N,,
1865,durocle01,1968,CHN,1968CHN,NL,1,163,84,78,3,N,,
1866,bristda99,1968,CIN,1968CIN,NL,1,163,83,79,4,N,,
1867,hattogr01,1968,HOU,1968HOU,NL,1,61,23,38,10,N,,
1868,walkeha01,1968,HOU,1968HOU,NL,2,101,49,52,10,N,,
1869,alstowa01,1968,LAN,1968LAN,NL,1,162,76,86,8,N,,
1870,hodgegi01,1968,NYN,1968NYN,NL,1,163,73,89,9,N,,
1871,mauchge01,1968,PHI,1968PHI,NL,1,54,27,27,7,N,,
1872,myattge01,1968,PHI,1968PHI,NL,2,1,1,0,7,N,,
1873,skinnbo01,1968,PHI,1968PHI,NL,3,107,48,59,7,N,,
1874,shepala99,1968,PIT,1968PIT,NL,1,163,80,82,6,N,,
1875,frankhe01,1968,SFN,1968SFN,NL,1,163,88,74,2,N,,
1876,schoere01,1968,SLN,1968SLN,NL,1,162,97,65,1,N,,
1877,weaveea99,1969,BAL,1969BAL,AL,1,162,109,53,1,N,,
1878,willidi02,1969,BOS,1969BOS,AL,1,153,82,71,3,N,,
1879,popowed99,1969,BOS,1969BOS,AL,2,9,5,4,3,N,,
1880,rignebi01,1969,CAL,1969CAL,AL,1,39,11,28,3,N,,
1881,phillle99,1969,CAL,1969CAL,AL,2,124,60,63,3,N,,
1882,lopezal01,1969,CHA,1969CHA,AL,1,17,8,9,5,N,,
1883,guttedo01,1969,CHA,1969CHA,AL,2,145,60,85,5,N,,
1884,darkal01,1969,CLE,1969CLE,AL,1,161,62,99,6,N,,
1885,smithma01,1969,DET,1969DET,AL,1,162,90,72,2,N,,
1886,gordojo01,1969,KCA,1969KCA,AL,1,163,69,93,4,N,,
1887,martibi02,1969,MIN,1969MIN,AL,1,162,97,65,1,N,,
1888,houkra01,1969,NYA,1969NYA,AL,1,162,80,81,5,N,,
1889,bauerha01,1969,OAK,1969OAK,AL,1,149,80,69,2,N,,
1890,mcnamjo99,1969,OAK,1969OAK,AL,2,13,8,5,2,N,,
1891,schuljo05,1969,SE1,1969SE1,AL,1,163,64,98,6,N,,
1892,willite01,1969,WS2,1969WS2,AL,1,162,86,76,4,N,,
1893,harrilu01,1969,ATL,1969ATL,NL,1,162,93,69,1,N,,
1894,durocle01,1969,CHN,1969CHN,NL,1,163,92,70,2,N,,
1895,bristda99,1969,CIN,1969CIN,NL,1,163,89,73,3,N,,
1896,walkeha01,1969,HOU,1969HOU,NL,1,162,81,81,5,N,,
1897,alstowa01,1969,LAN,1969LAN,NL,1,162,85,77,4,N,,
1898,mauchge01,1969,MON,1969MON,NL,1,162,52,110,6,N,,
1899,hodgegi01,1969,NYN,1969NYN,NL,1,162,100,62,1,N,,
1900,skinnbo01,1969,PHI,1969PHI,NL,1,108,44,64,5,N,,
1901,myattge01,1969,PHI,1969PHI,NL,2,54,19,35,5,N,,
1902,shepala99,1969,PIT,1969PIT,NL,1,157,84,73,3,N,,
1903,grammal01,1969,PIT,1969PIT,NL,2,5,4,1,3,N,,
1904,gomezpr01,1969,SDN,1969SDN,NL,1,162,52,110,6,N,,
1905,kingcl01,1969,SFN,1969SFN,NL,1,162,90,72,2,N,,
1906,schoere01,1969,SLN,1969SLN,NL,1,162,87,75,4,N,,
1907,weaveea99,1970,BAL,1970BAL,AL,1,162,108,54,1,N,,
1908,kaskoed01,1970,BOS,1970BOS,AL,1,162,87,75,3,N,,
1909,phillle99,1970,CAL,1970CAL,AL,1,162,86,76,3,N,,
1910,guttedo01,1970,CHA,1970CHA,AL,1,136,49,87,6,N,,
1911,adairbi99,1970,CHA,1970CHA,AL,2,10,4,6,6,N,,
1912,tannech01,1970,CHA,1970CHA,AL,3,16,3,13,6,N,,
1913,darkal01,1970,CLE,1970CLE,AL,1,162,76,86,5,N,,
1914,smithma01,1970,DET,1970DET,AL,1,162,79,83,4,N,,
1915,metroch01,1970,KCA,1970KCA,AL,1,52,19,33,4,N,,
1916,lemonbo01,1970,KCA,1970KCA,AL,2,110,46,64,4,N,,
1917,rignebi01,1970,MIN,1970MIN,AL,1,162,98,64,1,N,,
1918,bristda99,1970,ML4,1970ML4,AL,1,163,65,97,4,N,,
1919,houkra01,1970,NYA,1970NYA,AL,1,163,93,69,2,N,,
1920,mcnamjo99,1970,OAK,1970OAK,AL,1,162,89,73,2,N,,
1921,willite01,1970,WS2,1970WS2,AL,1,162,70,92,6,N,,
1922,harrilu01,1970,ATL,1970ATL,NL,1,162,76,86,5,N,,
1923,durocle01,1970,CHN,1970CHN,NL,1,162,84,78,2,N,,
1924,andersp01,1970,CIN,1970CIN,NL,1,162,102,60,1,N,,
1925,walkeha01,1970,HOU,1970HOU,NL,1,162,79,83,4,N,,
1926,alstowa01,1970,LAN,1970LAN,NL,1,161,87,74,2,N,,
1927,mauchge01,1970,MON,1970MON,NL,1,162,73,89,6,N,,
1928,hodgegi01,1970,NYN,1970NYN,NL,1,162,83,79,3,N,,
1929,lucchfr99,1970,PHI,1970PHI,NL,1,161,73,88,5,N,,
1930,murtada01,1970,PIT,1970PIT,NL,1,162,89,73,1,N,,
1931,gomezpr01,1970,SDN,1970SDN,NL,1,162,63,99,6,N,,
1932,kingcl01,1970,SFN,1970SFN,NL,1,42,19,23,3,N,,
1933,foxch01,1970,SFN,1970SFN,NL,2,120,67,53,3,N,,
1934,schoere01,1970,SLN,1970SLN,NL,1,162,76,86,4,N,,
1935,weaveea99,1971,BAL,1971BAL,AL,1,158,101,57,1,N,,
1936,kaskoed01,1971,BOS,1971BOS,AL,1,162,85,77,3,N,,
1937,phillle99,1971,CAL,1971CAL,AL,1,162,76,86,4,N,,
1938,tannech01,1971,CHA,1971CHA,AL,1,162,79,83,3,N,,
1939,darkal01,1971,CLE,1971CLE,AL,1,103,42,61,6,N,,
1940,liponjo01,1971,CLE,1971CLE,AL,2,59,18,41,6,N,,
1941,martibi02,1971,DET,1971DET,AL,1,162,91,71,2,N,,
1942,lemonbo01,1971,KCA,1971KCA,AL,1,161,85,76,2,N,,
1943,rignebi01,1971,MIN,1971MIN,AL,1,160,74,86,5,N,,
1944,bristda99,1971,ML4,1971ML4,AL,1,161,69,92,6,N,,
1945,houkra01,1971,NYA,1971NYA,AL,1,162,82,80,4,N,,
1946,willidi02,1971,OAK,1971OAK,AL,1,161,101,60,1,N,,
1947,willite01,1971,WS2,1971WS2,AL,1,159,63,96,5,N,,
1948,harrilu01,1971,ATL,1971ATL,NL,1,162,82,80,3,N,,
1949,durocle01,1971,CHN,1971CHN,NL,1,162,83,79,4,N,,
1950,andersp01,1971,CIN,1971CIN,NL,1,162,79,83,5,N,,
1951,walkeha01,1971,HOU,1971HOU,NL,1,162,79,83,4,N,,
1952,alstowa01,1971,LAN,1971LAN,NL,1,162,89,73,2,N,,
1953,mauchge01,1971,MON,1971MON,NL,1,162,71,90,5,N,,
1954,hodgegi01,1971,NYN,1971NYN,NL,1,162,83,79,3,N,,
1955,lucchfr99,1971,PHI,1971PHI,NL,1,162,67,95,6,N,,
1956,murtada01,1971,PIT,1971PIT,NL,1,162,97,65,1,N,,
1957,gomezpr01,1971,SDN,1971SDN,NL,1,161,61,100,6,N,,
1958,foxch01,1971,SFN,1971SFN,NL,1,162,90,72,1,N,,
1959,schoere01,1971,SLN,1971SLN,NL,1,163,90,72,2,N,,
1960,weaveea99,1972,BAL,1972BAL,AL,1,154,80,74,3,N,,
1961,kaskoed01,1972,BOS,1972BOS,AL,1,155,85,70,2,N,,
1962,ricede01,1972,CAL,1972CAL,AL,1,155,75,80,5,N,,
1963,tannech01,1972,CHA,1972CHA,AL,1,154,87,67,2,N,,
1964,asproke01,1972,CLE,1972CLE,AL,1,156,72,84,5,N,,
1965,martibi02,1972,DET,1972DET,AL,1,156,86,70,1,N,,
1966,lemonbo01,1972,KCA,1972KCA,AL,1,154,76,78,4,N,,
1967,rignebi01,1972,MIN,1972MIN,AL,1,70,36,34,3,N,,
1968,quilifr01,1972,MIN,1972MIN,AL,2,84,41,43,3,N,,
1969,bristda99,1972,ML4,1972ML4,AL,1,30,10,20,6,N,,
1970,mcmilro01,1972,ML4,1972ML4,AL,2,2,1,1,6,N,,
1971,crandde01,1972,ML4,1972ML4,AL,3,124,54,70,6,N,,
1972,houkra01,1972,NYA,1972NYA,AL,1,155,79,76,4,N,,
1973,willidi02,1972,OAK,1972OAK,AL,1,155,93,62,1,N,,
1974,willite01,1972,TEX,1972TEX,AL,1,154,54,100,6,N,,
1975,harrilu01,1972,ATL,1972ATL,NL,1,105,47,57,4,N,,
1976,matheed01,1972,ATL,1972ATL,NL,2,50,23,27,4,N,,
1977,durocle01,1972,CHN,1972CHN,NL,1,91,46,44,2,N,,
1978,lockmwh01,1972,CHN,1972CHN,NL,2,65,39,26,2,N,,
1979,andersp01,1972,CIN,1972CIN,NL,1,154,95,59,1,N,,
1980,walkeha01,1972,HOU,1972HOU,NL,1,121,67,54,2,N,,
1981,parkesa01,1972,HOU,1972HOU,NL,2,1,1,0,2,N,,
1982,durocle01,1972,HOU,1972HOU,NL,3,31,16,15,2,N,,
1983,alstowa01,1972,LAN,1972LAN,NL,1,155,85,70,3,N,,
1984,mauchge01,1972,MON,1972MON,NL,1,156,70,86,5,N,,
1985,berrayo01,1972,NYN,1972NYN,NL,1,156,83,73,3,N,,
1986,lucchfr99,1972,PHI,1972PHI,NL,1,76,26,50,6,N,,
1987,owenspa99,1972,PHI,1972PHI,NL,2,80,33,47,6,N,,
1988,virdobi01,1972,PIT,1972PIT,NL,1,155,96,59,1,N,,
1989,gomezpr01,1972,SDN,1972SDN,NL,1,11,4,7,6,N,,
1990,zimmedo01,1972,SDN,1972SDN,NL,2,142,54,88,6,N,,
1991,foxch01,1972,SFN,1972SFN,NL,1,155,69,86,5,N,,
1992,schoere01,1972,SLN,1972SLN,NL,1,156,75,81,4,N,,
1993,weaveea99,1973,BAL,1973BAL,AL,1,162,97,65,1,N,,
1994,kaskoed01,1973,BOS,1973BOS,AL,1,161,88,73,2,N,,
1995,popowed99,1973,BOS,1973BOS,AL,2,1,1,0,2,N,,
1996,winklbo99,1973,CAL,1973CAL,AL,1,162,79,83,4,N,,
1997,tannech01,1973,CHA,1973CHA,AL,1,162,77,85,5,N,,
1998,asproke01,1973,CLE,1973CLE,AL,1,162,71,91,6,N,,
1999,martibi02,1973,DET,1973DET,AL,1,134,71,63,3,N,,
2000,schuljo05,1973,DET,1973DET,AL,2,28,14,14,3,N,,
2001,mckeoja99,1973,KCA,1973KCA,AL,1,162,88,74,2,N,,
2002,quilifr01,1973,MIN,1973MIN,AL,1,162,81,81,3,N,,
2003,crandde01,1973,ML4,1973ML4,AL,1,162,74,88,5,N,,
2004,houkra01,1973,NYA,1973NYA,AL,1,162,80,82,4,N,,
2005,willidi02,1973,OAK,1973OAK,AL,1,162,94,68,1,N,,
2006,herzowh01,1973,TEX,1973TEX,AL,1,138,47,91,6,N,,
2007,wilbede01,1973,TEX,1973TEX,AL,2,1,1,0,6,N,,
2008,martibi02,1973,TEX,1973TEX,AL,3,23,9,14,6,N,,
2009,matheed01,1973,ATL,1973ATL,NL,1,162,76,85,5,N,,
2010,lockmwh01,1973,CHN,1973CHN,NL,1,161,77,84,5,N,,
2011,andersp01,1973,CIN,1973CIN,NL,1,162,99,63,1,N,,
2012,durocle01,1973,HOU,1973HOU,NL,1,162,82,80,4,N,,
2013,alstowa01,1973,LAN,1973LAN,NL,1,162,95,66,2,N,,
2014,mauchge01,1973,MON,1973MON,NL,1,162,79,83,4,N,,
2015,berrayo01,1973,NYN,1973NYN,NL,1,161,82,79,1,N,,
2016,ozarkda99,1973,PHI,1973PHI,NL,1,162,71,91,6,N,,
2017,virdobi01,1973,PIT,1973PIT,NL,1,136,67,69,3,N,,
2018,murtada01,1973,PIT,1973PIT,NL,2,26,13,13,3,N,,
2019,zimmedo01,1973,SDN,1973SDN,NL,1,162,60,102,6,N,,
2020,foxch01,1973,SFN,1973SFN,NL,1,162,88,74,3,N,,
2021,schoere01,1973,SLN,1973SLN,NL,1,162,81,81,2,N,,
2022,weaveea99,1974,BAL,1974BAL,AL,1,162,91,71,1,N,,
2023,johnsda01,1974,BOS,1974BOS,AL,1,162,84,78,3,N,,
2024,winklbo99,1974,CAL,1974CAL,AL,1,75,30,44,6,N,,
2025,herzowh01,1974,CAL,1974CAL,AL,2,4,2,2,6,N,,
2026,willidi02,1974,CAL,1974CAL,AL,3,84,36,48,6,N,,
2027,tannech01,1974,CHA,1974CHA,AL,1,163,80,80,4,N,,
2028,asproke01,1974,CLE,1974CLE,AL,1,162,77,85,4,N,,
2029,houkra01,1974,DET,1974DET,AL,1,162,72,90,6,N,,
2030,mckeoja99,1974,KCA,1974KCA,AL,1,162,77,85,5,N,,
2031,quilifr01,1974,MIN,1974MIN,AL,1,163,82,80,3,N,,
2032,crandde01,1974,ML4,1974ML4,AL,1,162,76,86,5,N,,
2033,virdobi01,1974,NYA,1974NYA,AL,1,162,89,73,2,N,,
2034,darkal01,1974,OAK,1974OAK,AL,1,162,90,72,1,N,,
2035,martibi02,1974,TEX,1974TEX,AL,1,161,84,76,2,N,,
2036,matheed01,1974,ATL,1974ATL,NL,1,99,50,49,3,N,,
2037,kingcl01,1974,ATL,1974ATL,NL,2,64,38,25,3,N,,
2038,lockmwh01,1974,CHN,1974CHN,NL,1,93,41,52,6,N,,
2039,marshji01,1974,CHN,1974CHN,NL,2,69,25,44,6,N,,
2040,andersp01,1974,CIN,1974CIN,NL,1,163,98,64,2,N,,
2041,gomezpr01,1974,HOU,1974HOU,NL,1,162,81,81,4,N,,
2042,alstowa01,1974,LAN,1974LAN,NL,1,162,102,60,1,N,,
2043,mauchge01,1974,MON,1974MON,NL,1,161,79,82,4,N,,
2044,berrayo01,1974,NYN,1974NYN,NL,1,162,71,91,5,N,,
2045,ozarkda99,1974,PHI,1974PHI,NL,1,162,80,82,3,N,,
2046,murtada01,1974,PIT,1974PIT,NL,1,162,88,74,1,N,,
2047,mcnamjo99,1974,SDN,1974SDN,NL,1,162,60,102,6,N,,
2048,foxch01,1974,SFN,1974SFN,NL,1,76,34,42,5,N,,
2049,westrwe01,1974,SFN,1974SFN,NL,2,86,38,48,5,N,,
2050,schoere01,1974,SLN,1974SLN,NL,1,161,86,75,2,N,,
2051,weaveea99,1975,BAL,1975BAL,AL,1,159,90,69,2,N,,
2052,johnsda01,1975,BOS,1975BOS,AL,1,160,95,65,1,N,,
2053,willidi02,1975,CAL,1975CAL,AL,1,161,72,89,6,N,,
2054,tannech01,1975,CHA,1975CHA,AL,1,161,75,86,5,N,,
2055,robinfr02,1975,CLE,1975CLE,AL,1,159,79,80,4,Y,,
2056,houkra01,1975,DET,1975DET,AL,1,159,57,102,6,N,,
2057,mckeoja99,1975,KCA,1975KCA,AL,1,96,50,46,2,N,,
2058,herzowh01,1975,KCA,1975KCA,AL,2,66,41,25,2,N,,
2059,quilifr01,1975,MIN,1975MIN,AL,1,159,76,83,4,N,,
2060,crandde01,1975,ML4,1975ML4,AL,1,161,67,94,5,N,,
2061,kuennha01,1975,ML4,1975ML4,AL,2,1,1,0,5,N,,
2062,virdobi01,1975,NYA,1975NYA,AL,1,104,53,51,3,N,,
2063,martibi02,1975,NYA,1975NYA,AL,2,56,30,26,3,N,,
2064,darkal01,1975,OAK,1975OAK,AL,1,162,98,64,1,N,,
2065,martibi02,1975,TEX,1975TEX,AL,1,95,44,51,3,N,,
2066,lucchfr99,1975,TEX,1975TEX,AL,2,67,35,32,3,N,,
2067,kingcl01,1975,ATL,1975ATL,NL,1,134,58,76,5,N,,
2068,ryanco01,1975,ATL,1975ATL,NL,2,27,9,18,5,N,,
2069,marshji01,1975,CHN,1975CHN,NL,1,162,75,87,6,N,,
2070,andersp01,1975,CIN,1975CIN,NL,1,162,108,54,1,N,,
2071,gomezpr01,1975,HOU,1975HOU,NL,1,127,47,80,6,N,,
2072,virdobi01,1975,HOU,1975HOU,NL,2,35,17,17,6,N,,
2073,alstowa01,1975,LAN,1975LAN,NL,1,162,88,74,2,N,,
2074,mauchge01,1975,MON,1975MON,NL,1,162,75,87,5,N,,
2075,berrayo01,1975,NYN,1975NYN,NL,1,109,56,53,3,N,,
2076,mcmilro01,1975,NYN,1975NYN,NL,2,53,26,27,3,N,,
2077,ozarkda99,1975,PHI,1975PHI,NL,1,162,86,76,2,N,,
2078,murtada01,1975,PIT,1975PIT,NL,1,161,92,69,1,N,,
2079,mcnamjo99,1975,SDN,1975SDN,NL,1,162,71,91,4,N,,
2080,westrwe01,1975,SFN,1975SFN,NL,1,161,80,81,3,N,,
2081,schoere01,1975,SLN,1975SLN,NL,1,163,82,80,4,N,,
2082,weaveea99,1976,BAL,1976BAL,AL,1,162,88,74,2,N,,
2083,johnsda01,1976,BOS,1976BOS,AL,1,86,41,45,3,N,,
2084,zimmedo01,1976,BOS,1976BOS,AL,2,76,42,34,3,N,,
2085,willidi02,1976,CAL,1976CAL,AL,1,96,39,57,4,N,,
2086,sherrno01,1976,CAL,1976CAL,AL,2,66,37,29,4,N,,
2087,richapa01,1976,CHA,1976CHA,AL,1,161,64,97,6,N,,
2088,robinfr02,1976,CLE,1976CLE,AL,1,159,81,78,4,Y,,
2089,houkra01,1976,DET,1976DET,AL,1,161,74,87,5,N,,
2090,herzowh01,1976,KCA,1976KCA,AL,1,162,90,72,1,N,,
2091,mauchge01,1976,MIN,1976MIN,AL,1,162,85,77,3,N,,
2092,grammal01,1976,ML4,1976ML4,AL,1,161,66,95,6,N,,
2093,martibi02,1976,NYA,1976NYA,AL,1,159,97,62,1,N,,
2094,tannech01,1976,OAK,1976OAK,AL,1,161,87,74,2,N,,
2095,lucchfr99,1976,TEX,1976TEX,AL,1,162,76,86,4,N,,
2096,bristda99,1976,ATL,1976ATL,NL,1,162,70,92,6,N,,
2097,marshji01,1976,CHN,1976CHN,NL,1,162,75,87,4,N,,
2098,andersp01,1976,CIN,1976CIN,NL,1,162,102,60,1,N,,
2099,virdobi01,1976,HOU,1976HOU,NL,1,162,80,82,3,N,,
2100,alstowa01,1976,LAN,1976LAN,NL,1,158,90,68,2,N,,
2101,lasorto01,1976,LAN,1976LAN,NL,2,4,2,2,2,N,,
2102,kuehlka99,1976,MON,1976MON,NL,1,128,43,85,6,N,,
2103,foxch01,1976,MON,1976MON,NL,2,34,12,22,6,N,,
2104,frazijo01,1976,NYN,1976NYN,NL,1,162,86,76,3,N,,
2105,ozarkda99,1976,PHI,1976PHI,NL,1,162,101,61,1,N,,
2106,murtada01,1976,PIT,1976PIT,NL,1,162,92,70,2,N,,
2107,mcnamjo99,1976,SDN,1976SDN,NL,1,162,73,89,5,N,,
2108,rignebi01,1976,SFN,1976SFN,NL,1,162,74,88,4,N,,
2109,schoere01,1976,SLN,1976SLN,NL,1,162,72,90,5,N,,
2110,weaveea99,1977,BAL,1977BAL,AL,1,161,97,64,2,N,,
2111,zimmedo01,1977,BOS,1977BOS,AL,1,161,97,64,3,N,,
