id,playerID,year,stint,GLF,GCF,GRF,createdAt,updatedAt
8919,lawrebi01,1932,1,0,8,7,,
8920,leachfr01,1932,1,8,22,21,,
8921,leeha01,1932,1,136,12,0,,
8922,lindsfr01,1932,1,0,128,0,,
8923,manushe01,1932,1,146,0,0,,
8924,martipe01,1932,1,5,64,0,,
8925,medwijo01,1932,1,7,19,0,,
8926,millebi02,1932,1,5,0,79,,
8927,moorejo01,1932,1,4,91,14,,
8928,moorejo02,1932,1,85,1,0,,
8929,moorera01,1932,1,0,0,41,,
8930,morrijo05,1932,1,1,0,0,,
8931,normabi01,1932,1,1,11,1,,
8932,odoulle01,1932,1,148,0,0,,
8933,oliveto01,1932,1,0,116,0,,
8934,orsater01,1932,1,40,55,1,,
8935,ottme01,1932,1,0,0,154,,
8936,peppera01,1932,1,16,0,1,,
8937,portedi01,1932,1,0,0,145,,
8938,powermi01,1932,1,0,0,8,,
8939,puccige01,1932,1,24,0,6,,
8940,reynoca01,1932,1,0,0,95,,
8941,rhielbi01,1932,1,8,0,0,,
8942,ricesa01,1932,1,10,14,48,,
8943,richbla01,1932,1,1,3,29,,
8944,roettwa01,1932,1,89,5,0,,
8945,rosenma01,1932,1,1,10,19,,
8946,rothrja01,1932,1,12,0,0,,
8947,rothrja01,1932,2,12,1,6,,
8948,ruthba01,1932,1,44,0,87,,
8949,scarrru01,1932,1,1,0,0,,
8950,schulfr02,1932,1,3,126,0,,
8951,schulwe02,1932,1,0,0,101,,
8952,seedsbo01,1932,1,0,0,1,,
8953,seedsbo01,1932,2,34,34,53,,
8954,simmoal01,1932,1,154,1,0,,
8955,simonme01,1932,1,4,2,0,,
8956,stephri01,1932,1,147,0,0,,
8957,stonejo01,1932,1,90,53,0,,
8958,stumpge01,1932,1,17,2,32,,
8959,sullibi04,1932,1,1,0,2,,
8960,swansev01,1932,1,14,0,0,,
8961,tayloda01,1932,1,0,4,2,,
8962,tayloda01,1932,2,0,96,0,,
8963,vosmijo01,1932,1,153,0,0,,
8964,walkege02,1932,1,39,79,0,,
8965,wanerll01,1932,1,0,131,0,,
8966,wanerpa01,1932,1,0,9,145,,
8967,watkige01,1932,1,38,19,62,,
8968,watwojo01,1932,1,4,1,11,,
8969,watwojo01,1932,2,7,25,14,,
8970,webbea01,1932,1,0,0,50,,
8971,webbea01,1932,2,0,0,85,,
8972,westsa01,1932,1,0,143,0,,
8973,whitejo01,1932,1,16,17,16,,
8974,wilsoha01,1932,1,1,8,116,,
8975,worthre01,1932,1,104,0,0,,
8976,allenet01,1933,1,0,46,21,,
8977,almadme01,1933,1,7,6,0,,
8978,averiea01,1933,1,0,149,0,,
8979,bergewa01,1933,1,0,136,0,,
8980,bocekmi01,1933,1,3,1,2,,
8981,boltocl01,1933,1,0,0,1,,
8982,boylebu01,1933,1,45,34,10,,
8983,brickfr01,1933,1,4,0,0,,
8984,byrdsa01,1933,1,23,15,35,,
8985,campbbr01,1933,1,0,0,144,,
8986,chapmbe01,1933,1,76,0,77,,
8987,clarkea01,1933,1,3,3,0,,
8988,cohenal01,1933,1,7,0,0,,
8989,colemed01,1933,1,1,0,88,,
8990,combsea01,1933,1,23,80,2,,
8991,comorad01,1933,1,30,0,0,,
8992,cookedu01,1933,1,47,70,30,,
8993,crabtes01,1933,1,0,4,3,,
8994,cramedo01,1933,1,0,152,0,,
8995,cuyleki01,1933,1,35,15,19,,
8996,daviski01,1933,1,0,120,0,,
8997,demarfr02,1933,1,10,123,0,,
8998,doljafr01,1933,1,32,0,5,,
8999,douthta01,1933,2,5,13,0,,
9000,dugasgu01,1933,1,0,1,0,,
9001,ferrewe01,1933,1,13,0,0,,
9002,finnelo01,1933,1,17,1,46,,
9003,floweja01,1933,1,0,0,1,,
9004,fothebo01,1933,1,1,0,3,,
9005,foxpe01,1933,1,0,116,8,,
9006,fredejo01,1933,1,10,26,102,,
9007,fullich01,1933,1,0,151,0,,
9008,funkli01,1933,1,1,1,0,,
9009,galatmi01,1933,1,11,4,25,,
9010,garmsde01,1933,1,28,17,3,,
9011,gosligo01,1933,1,3,0,125,,
9012,gullite01,1933,1,14,16,7,,
9013,haasmu01,1933,1,0,146,0,,
9014,hafeych01,1933,1,59,85,0,,
9015,harrida01,1933,1,4,11,32,,
9016,hendrha01,1933,1,4,0,4,,
9017,hermaba01,1933,1,0,0,131,,
9018,holladu01,1933,1,7,0,0,,
9019,hutchjo01,1933,1,0,0,45,,
9020,jensewo01,1933,1,40,0,0,,
9021,johnsbo01,1933,1,127,1,15,,
9022,johnsro02,1933,1,26,10,95,,
9023,jollesm01,1933,1,87,0,15,,
9024,kleinch01,1933,1,0,1,152,,
9025,kressre01,1933,1,0,0,8,,
9026,laryly01,1933,1,1,0,0,,
9027,leeha01,1933,1,45,0,0,,
9028,leeha01,1933,2,85,2,0,,
9029,leibeha01,1933,1,1,0,0,,
9030,lindsfr01,1933,1,20,111,0,,
9031,liskaad01,1933,1,0,0,1,,
9032,manushe01,1933,1,150,0,0,,
9033,medwijo01,1933,1,147,0,0,,
9034,millebi02,1933,1,10,3,18,,
9035,moorege03,1933,1,0,10,0,,
9036,moorejo01,1933,1,75,57,0,,
9037,moorejo02,1933,1,111,21,0,,
9038,moorera01,1933,1,12,0,110,,
9039,morgaed01,1933,1,1,0,0,,
9040,mosolji01,1933,1,19,3,0,,
9041,mowryjo01,1933,1,48,5,11,,
9042,odoulle01,1933,1,41,0,0,,
9043,odoulle01,1933,2,32,0,31,,
9044,oliveto01,1933,1,0,86,0,,
9045,orsater01,1933,1,6,96,5,,
9046,ottme01,1933,1,0,19,143,,
9047,oullijo01,1933,1,12,0,6,,
9048,peelho01,1933,1,35,9,1,,
9049,peppera01,1933,1,2,0,0,,
9050,portedi01,1933,1,7,0,119,,
9051,powermi01,1933,1,4,0,8,,
9052,reynoca01,1933,1,123,2,0,,
9053,rhielbi01,1933,1,1,0,0,,
9054,riceha01,1933,1,0,10,131,,
9055,ricesa01,1933,1,8,10,23,,
9056,roettwa01,1933,1,26,1,28,,
9057,rosenma01,1933,1,1,1,0,,
9058,ruthba01,1933,1,55,0,78,,
9059,schulfr02,1933,1,0,142,0,,
9060,schulwe02,1933,1,0,0,21,,
9061,schulwe02,1933,2,97,0,0,,
9062,seedsbo01,1933,1,17,0,16,,
9063,simmoal01,1933,1,144,1,0,,
9064,stephri01,1933,1,91,0,0,,
9065,stonejo01,1933,1,18,0,124,,
9066,stonejo02,1933,1,1,1,7,,
9067,stumpge01,1933,1,3,8,4,,
9068,swansev01,1933,1,6,8,129,,
9069,tayloda01,1933,1,0,91,0,,
9070,thompto02,1933,1,1,13,10,,
9071,toddal01,1933,1,2,0,0,,
9072,vosmijo01,1933,1,113,0,0,,
9073,walkedi02,1933,1,15,60,3,,
9074,walkege02,1933,1,92,8,13,,
9075,wanerll01,1933,1,65,49,0,,
9076,wanerpa01,1933,1,0,0,154,,
9077,watkige01,1933,1,0,0,135,,
9078,watwojo01,1933,1,5,0,4,,
9079,webbea01,1933,1,0,0,2,,
9080,webbea01,1933,2,5,0,11,,
9081,weintph01,1933,1,0,0,6,,
9082,westsa01,1933,1,0,127,0,,
9083,whiteea01,1933,1,0,0,1,,
9084,whitejo01,1933,1,16,32,6,,
9085,wilsoha01,1933,1,75,8,7,,
9086,winseto01,1933,1,2,0,2,,
9087,worthre01,1933,1,3,0,7,,
9088,zapusjo01,1933,1,1,1,0,,
9089,allenet01,1934,1,87,47,16,,
9090,almadme01,1934,1,0,16,7,,
9091,averiea01,1934,1,0,154,0,,
9092,bejmaol01,1934,1,0,0,9,,
9093,bergewa01,1934,1,0,150,0,,
9094,blakeli01,1934,1,6,22,0,,
9095,bluegos01,1934,1,5,0,0,,
9096,bocekmi01,1934,1,9,1,0,,
9097,bolaned01,1934,1,0,0,7,,
9098,bordafr01,1934,1,2,1,14,,
9099,boylebu01,1934,1,18,19,86,,
9100,burnejo01,1934,1,1,0,1,,
9101,byrdsa01,1934,1,34,13,59,,
9102,campbbr01,1934,1,0,0,123,,
9103,carsoki01,1934,1,0,0,4,,
9104,chapmbe01,1934,1,41,87,23,,
9105,chapmgl01,1934,1,27,0,14,,
9106,chiozlo01,1934,1,13,0,4,,
9107,clarkea01,1934,1,2,0,7,,
9108,cohensy01,1934,1,1,0,0,,
9109,colemed01,1934,1,0,0,86,,
9110,combsea01,1934,1,12,51,0,,
9111,comorad01,1934,1,47,9,66,,
9112,conlajo01,1934,1,0,54,4,,
9113,cookedu01,1934,1,9,14,21,,
9114,cramedo01,1934,1,0,152,0,,
9115,cuyleki01,1934,1,0,136,6,,
9116,daviski01,1934,1,0,9,0,,
9117,daviski01,1934,2,0,100,0,,
9118,doljafr01,1934,1,6,12,12,,
9119,dugasgu01,1934,1,0,1,1,,
9120,finnelo01,1934,1,12,4,40,,
9121,foxpe01,1934,1,0,11,110,,
9122,fredejo01,1934,1,22,0,55,,
9123,frinkfr01,1934,1,0,1,0,,
9124,fullich01,1934,1,24,3,0,,
9125,fullich01,1934,2,8,48,0,,
9126,galatmi01,1934,1,3,0,46,,
9127,garmsde01,1934,1,42,1,13,,
9128,gilljo01,1934,1,2,0,11,,
9129,gosligo01,1934,1,145,0,4,,
9130,grahask02,1934,1,0,4,9,,
9131,haasmu01,1934,1,0,85,4,,
9132,hafeych01,1934,1,18,122,0,,
9133,harrida01,1934,1,15,1,49,,
9134,healyfr01,1934,1,0,0,1,,
9135,hemslro01,1934,1,6,0,0,,
9136,hendrha01,1934,1,11,0,1,,
9137,hermaba01,1934,1,0,0,113,,
9138,hoagmy01,1934,1,29,17,50,,
9139,holladu01,1934,1,15,0,16,,
9140,hornsro01,1934,1,0,0,1,,
9141,jensewo01,1934,1,46,17,4,,
9142,johnsbo01,1934,1,139,0,0,,
9143,johnsro02,1934,1,137,0,0,,
9144,kleinch01,1934,1,97,1,15,,
9145,koenele01,1934,1,0,121,0,,
9146,kressre01,1934,2,6,0,4,,
9147,leeha01,1934,1,128,0,0,,
9148,leibeha01,1934,1,2,49,0,,
9149,lindsfr01,1934,1,92,0,0,,
9150,manushe01,1934,1,130,1,0,,
9151,mcquaje01,1934,1,5,0,1,,
9152,medwijo01,1934,1,144,0,5,,
9153,millebi02,1934,1,4,0,42,,
9154,millsbu01,1934,1,0,17,1,,
9155,moorege03,1934,1,0,3,0,,
9156,moorejo01,1934,1,0,0,10,,
9157,moorejo01,1934,2,10,0,108,,
9158,moorejo02,1934,1,112,20,0,,
9159,moorera01,1934,1,16,0,56,,
9160,mowryjo01,1934,1,4,0,16,,
9161,oanapr01,1934,1,4,0,0,,
9162,odoulle01,1934,1,27,0,11,,
9163,orsater01,1934,1,0,90,0,,
9164,ottme01,1934,1,0,16,137,,
9165,peelho01,1934,1,0,8,2,,
9166,peppera01,1934,1,101,37,1,,
9167,petoste01,1934,1,0,2,0,,
9168,poolha01,1934,1,76,0,18,,
9169,portedi01,1934,1,0,0,10,,
9170,portedi01,1934,2,1,0,64,,
9171,powelja03,1934,1,0,9,0,,
9172,puccige01,1934,1,6,0,0,,
9173,radclri01,1934,1,0,0,14,,
9174,reynoca01,1934,1,2,66,33,,
9175,ricesa01,1934,1,13,0,65,,
9176,roettwa01,1934,1,19,0,4,,
9177,rothrja01,1934,1,5,0,149,,
9178,rublear01,1934,1,4,1,10,,
9179,ruthba01,1934,1,34,0,77,,
9180,schulfr02,1934,1,0,134,0,,
9181,schulwe02,1934,1,3,0,10,,
9182,schulwe02,1934,2,13,0,43,,
9183,seedsbo01,1934,1,0,0,1,,
9184,seedsbo01,1934,2,26,2,21,,
9185,selkige01,1934,1,43,0,7,,
9186,sewellu01,1934,1,2,0,5,,
9187,shiveiv01,1934,1,0,0,15,,
9188,simmoal01,1934,1,136,2,0,,
9189,singtfr01,1934,1,3,0,6,,
9190,soltemo01,1934,1,6,57,26,,
9191,staintu01,1934,1,60,22,15,,
9192,stephri01,1934,1,15,0,0,,
9193,stonejo01,1934,1,0,16,98,,
9194,swansev01,1934,1,4,1,100,,
9195,tayloda01,1934,1,89,21,0,,
9196,thompto02,1934,1,6,1,75,,
9197,tremani01,1934,1,8,1,0,,
9198,tylerjo01,1934,1,0,1,0,,
9199,uhaltfr01,1934,1,4,14,22,,
9200,uhlirch01,1934,1,6,0,0,,
9201,vosmijo01,1934,1,104,0,0,,
9202,walkedi02,1934,1,1,0,0,,
9203,walkege02,1934,1,9,48,23,,
9204,wanerll01,1934,1,0,139,0,,
9205,wanerpa01,1934,1,0,0,145,,
9206,watkige01,1934,1,8,68,5,,
9207,weintph01,1934,1,12,9,0,,
9208,westsa01,1934,1,0,120,0,,
9209,whitejo01,1934,1,1,93,6,,
9210,wilsoha01,1934,1,27,0,16,,
9211,wilsoha01,1934,2,5,0,1,,
9212,winegra01,1934,1,0,0,1,,
9213,worthre01,1934,1,0,0,11,,
9214,allenet01,1935,1,19,136,1,,
9215,almadme01,1935,1,0,126,25,,
9216,averiea01,1935,1,0,139,0,,
9217,bellbe01,1935,1,10,0,27,,
9218,bergewa01,1935,1,0,149,0,,
9219,bolaned01,1935,1,2,2,6,,
9220,bordafr01,1935,1,17,61,27,,
9221,bowmajo01,1935,1,0,0,1,,
9222,boylebu01,1935,1,0,17,107,,
9223,bucheji01,1935,1,21,0,16,,
9224,byrdsa01,1935,1,39,76,0,,
9225,campbbr01,1935,1,0,0,75,,
9226,campbgi01,1935,1,1,0,0,,
9227,carsoki01,1935,1,0,0,4,,
9228,chapmbe01,1935,1,0,138,0,,
9229,colemed01,1935,1,0,0,1,,
9230,colemed01,1935,2,0,0,102,,
9231,combsea01,1935,1,57,13,1,,
9232,comorad01,1935,1,25,10,5,,
9233,conlajo01,1935,1,0,21,16,,
9234,cookedu01,1935,1,7,35,44,,
9235,coonejo01,1935,1,0,10,0,,
9236,cramedo01,1935,1,0,149,0,,
9237,cuyleki01,1935,1,0,41,2,,
9238,cuyleki01,1935,2,5,49,3,,
9239,daviski01,1935,1,2,2,17,,
9240,demarfr02,1935,1,0,69,29,,
9241,finnelo01,1935,1,5,0,72,,
9242,foxpe01,1935,1,0,6,123,,
9243,galanau01,1935,1,154,0,0,,
9244,galatmi01,1935,1,8,18,56,,
9245,gamblle01,1935,1,2,0,0,,
9246,garmsde01,1935,1,0,0,2,,
9247,goodmiv01,1935,1,2,0,144,,
9248,gosligo01,1935,1,128,0,18,,
9249,grahask02,1935,1,0,0,2,,
9250,haasmu01,1935,1,0,22,64,,
9251,hafeybu01,1935,2,1,36,10,,
9252,hafeych01,1935,1,0,15,0,,
9253,hermaba01,1935,1,15,0,0,,
9254,hermaba01,1935,2,76,0,0,,
9255,hillje01,1935,1,94,0,0,,
9256,hoagmy01,1935,1,2,3,32,,
9257,jensewo01,1935,1,138,0,2,,
9258,johnsbo01,1935,1,147,0,0,,
9259,johnsro02,1935,1,142,0,0,,
9260,jordabu01,1935,1,0,0,2,,
9261,kingly01,1935,1,0,6,0,,
9262,kleinch01,1935,1,0,0,111,,
9263,koenele01,1935,1,16,68,7,,
9264,kressre01,1935,1,0,0,2,,
9265,leeha01,1935,1,98,0,12,,
9266,leibeha01,1935,1,0,154,0,,
9267,lindsfr01,1935,1,0,50,0,,
9268,lucasfr01,1935,1,4,3,3,,
9269,mallole01,1935,1,0,0,1,,
9270,manushe01,1935,1,111,0,0,,
9271,mariore01,1935,1,1,1,1,,
9272,martipe01,1935,1,1,5,10,,
9273,mazzeme01,1935,1,4,3,3,,
9274,medwijo01,1935,1,154,0,0,,
9275,milesde01,1935,1,0,0,45,,
9276,millebi02,1935,1,1,0,28,,
9277,millsbu01,1935,1,11,6,0,,
9278,moorejo01,1935,1,2,0,148,,
9279,moorejo02,1935,1,155,0,0,,
9280,moorera01,1935,1,7,0,71,,
9281,moorete01,1935,1,0,117,0,,
9282,morgach01,1935,1,4,0,0,,
9283,moseswa01,1935,1,0,0,80,,
9284,mowryjo01,1935,1,30,2,13,,
9285,muellhe01,1935,1,1,1,0,,
9286,mulcahu01,1935,1,0,0,1,,
9287,newsosk01,1935,1,0,0,1,,
9288,orsater01,1935,1,6,26,28,,
9289,ottme01,1935,1,0,0,137,,
9290,peppera01,1935,1,27,4,26,,
9291,petoste01,1935,1,1,1,0,,
9292,pietto01,1935,1,0,0,1,,
9293,poolha01,1935,1,15,0,3,,
9294,powelja03,1935,1,0,136,1,,
9295,radclri01,1935,1,142,0,0,,
9296,reisbo01,1935,1,4,3,14,,
9297,reynoca01,1935,1,3,1,60,,
9298,rothrja01,1935,1,1,1,125,,
9299,ruthba01,1935,1,22,0,4,,
9300,schulfr02,1935,1,12,19,26,,
9301,selkige01,1935,1,0,0,127,,
9302,shellhu01,1935,1,3,1,1,,
9303,simmoal01,1935,1,11,115,0,,
9304,singtfr01,1935,1,2,0,2,,
9305,sladego01,1935,1,8,0,0,,
9306,soltemo01,1935,1,10,0,11,,
9307,soltemo01,1935,2,116,12,0,,
9308,staintu01,1935,1,1,1,26,,
9309,stonejo01,1935,1,19,7,90,,
9310,stripjo01,1935,1,0,0,1,,
9311,suhrgu01,1935,1,0,0,2,,
9312,taubyfr01,1935,1,1,1,5,,
9313,tayloda01,1935,1,99,0,0,,
9314,thompto02,1935,1,12,12,62,,
9315,travice01,1935,1,16,0,0,,
9316,tremani01,1935,1,0,0,4,,
9317,tylerjo01,1935,1,11,0,0,,
9318,vosmijo01,1935,1,150,0,0,,
9319,walkedi02,1935,1,2,0,0,,
9320,walkege02,1935,1,29,45,11,,
9321,walkehu01,1935,1,0,7,0,,
9322,waltebu01,1935,1,5,0,0,,
9323,wanerll01,1935,1,0,121,0,,
9324,wanerpa01,1935,1,0,0,136,,
9325,warnoha01,1935,1,1,1,0,,
9326,washige01,1935,1,0,0,79,,
9327,watkige01,1935,1,128,20,1,,
9328,weintph01,1935,1,1,0,6,,
9329,westsa01,1935,1,0,135,0,,
9330,whitejo01,1935,1,0,98,0,,
9331,winegra01,1935,1,4,,,,
9332,winseto01,1935,1,0,0,2,,
9333,wrighab01,1935,1,5,5,38,,
9334,youngpe01,1935,1,1,0,5,,
9335,allenet01,1936,1,11,16,6,,
9336,allenet01,1936,2,73,16,0,,
9337,almadme01,1936,1,11,3,69,,
9338,arnovmo01,1936,1,13,0,0,,
9339,averiea01,1936,1,0,150,0,,
9340,bakerto01,1936,1,0,0,1,,
9341,bashowa01,1936,1,0,6,0,,
9342,bellbe01,1936,1,12,0,133,,
9343,bergewa01,1936,1,0,133,0,,
9344,bordafr01,1936,1,14,46,33,,
9345,brownea01,1936,1,4,0,0,,
9346,bucheji01,1936,1,7,0,23,,
9347,byrdsa01,1936,1,15,22,0,,
9348,campbbr01,1936,1,0,0,47,,
9349,chapmbe01,1936,1,0,36,0,,
9350,chapmbe01,1936,2,0,97,0,,
9351,chapmca01,1936,1,21,1,9,,
9352,chiozlo01,1936,1,4,85,1,,
9353,colemed01,1936,1,0,0,18,,
9354,colliri02,1936,1,1,0,8,,
9355,cookedu01,1936,1,24,1,67,,
9356,coonejo01,1936,1,0,130,0,,
9357,cramedo01,1936,1,0,154,0,,
9358,cuyleki01,1936,1,22,105,14,,
9359,daviski01,1936,1,6,11,6,,
9360,demarfr02,1936,1,36,0,118,,
9361,dicksjo01,1936,1,0,1,0,,
9362,dimagjo01,1936,1,66,55,18,,
9363,eckhaox01,1936,1,0,0,10,,
9364,finnelo01,1936,1,22,21,32,,
9365,foxpe01,1936,1,5,0,50,,
9366,foxxji01,1936,1,11,0,5,,
9367,freylo01,1936,1,0,1,0,,
9368,fullich01,1936,1,2,15,9,,
9369,gaffkfa01,1936,1,5,0,10,,
9370,galanau01,1936,1,8,139,0,,
9371,galatmi01,1936,1,6,9,27,,
9372,gilljo01,1936,1,35,1,5,,
9373,gleesji01,1936,1,4,0,30,,
9374,goodmiv01,1936,1,1,1,118,,
9375,gosligo01,1936,1,144,0,0,,
9376,haasmu01,1936,1,2,1,94,,
9377,hafeybu01,1936,1,0,18,10,,
9378,heathje01,1936,1,10,2,0,,
9379,hermaba01,1936,1,91,0,1,,
9380,hillje01,1936,1,54,4,2,,
9381,hoagmy01,1936,1,2,26,12,,
9382,jensewo01,1936,1,152,1,0,,
9383,johnsbo01,1936,1,131,1,0,,
9384,johnsro02,1936,1,28,0,3,,
9385,kampoal01,1936,1,1,0,0,,
9386,kingly01,1936,1,7,12,15,,
9387,kleinch01,1936,1,0,0,29,,
9388,kleinch01,1936,2,2,0,115,,
9389,kowalfa01,1936,2,0,0,0,,
9390,kowalfa01,1936,3,0,1,2,,
9391,kreevmi01,1936,1,17,65,57,,
9392,kronejo01,1936,1,0,0,1,,
9393,leeha01,1936,1,150,0,0,,
9394,leibeha01,1936,1,7,78,1,,
9395,lindsfr01,1936,1,24,2,0,,
9396,mailhem01,1936,1,1,0,0,,
9397,manushe01,1936,1,72,0,0,,
9398,martipe01,1936,1,0,3,124,,
9399,medwijo01,1936,1,155,0,0,,
9400,milesde01,1936,1,1,0,9,,
9401,millebi02,1936,1,7,0,7,,
9402,mizejo01,1936,1,0,0,8,,
9403,moorege03,1936,1,0,0,151,,
9404,moorejo01,1936,1,78,0,35,,
9405,moorejo02,1936,1,149,0,0,,
9406,moorera01,1936,1,0,0,21,,
9407,moorete01,1936,1,0,133,0,,
9408,morgaed02,1936,1,0,0,4,,
9409,moseswa01,1936,1,0,136,9,,
9410,mungova01,1936,1,0,0,1,,
9411,newsosk01,1936,1,1,0,0,,
9412,nichobi01,1936,1,0,0,1,,
9413,ottme01,1936,1,0,0,148,,
9414,peppera01,1936,1,2,5,11,,
9415,peterru02,1936,1,2,0,0,,
9416,phelpba01,1936,1,0,0,1,,
9417,powelja03,1936,1,0,53,0,,
9418,powelja03,1936,2,42,42,0,,
9419,puccige01,1936,1,1,0,116,,
9420,radclri01,1936,1,132,0,0,,
9421,reibefr01,1936,1,0,0,1,,
9422,reisbo01,1936,1,0,2,0,,
9423,reynoca01,1936,1,0,4,69,,
9424,ripplji01,1936,1,0,75,1,,
9425,rosenla01,1936,1,0,80,0,,
9426,schulfr02,1936,1,1,54,0,,
9427,scofflo01,1936,1,0,0,3,,
9428,seedsbo01,1936,1,1,0,8,,
9429,selkige01,1936,1,18,0,118,,
9430,siebedi01,1936,1,0,0,1,,
9431,simmoal01,1936,1,7,134,0,,
9432,singtfr01,1936,1,0,0,25,,
9433,soltemo01,1936,1,145,6,0,,
9434,staintu01,1936,1,15,6,5,,
9435,stonejo01,1936,1,109,0,6,,
9436,stumpge01,1936,1,4,0,0,,
9437,suliker01,1936,1,41,65,1,,
9438,sullibi04,1936,1,1,0,1,,
9439,tayloda01,1936,1,31,0,0,,
9440,thompto02,1936,1,10,22,7,,
9441,travice01,1936,1,1,0,52,,
9442,tremani01,1936,1,0,2,6,,
9443,vosmijo01,1936,1,136,0,1,,
9444,walkedi02,1936,1,0,5,0,,
9445,walkedi02,1936,2,0,16,1,,
9446,walkege02,1936,1,2,21,103,,
9447,walkehu01,1936,1,25,47,2,,
9448,wanerll01,1936,1,0,92,0,,
9449,wanerpa01,1936,1,0,0,145,,
9450,washige01,1936,1,0,0,12,,
9451,watkige01,1936,1,17,0,0,,
9452,watkige01,1936,2,72,1,25,,
9453,weathro01,1936,1,3,5,80,,
9454,werbebi01,1936,1,38,0,7,,
9455,westsa01,1936,1,0,148,0,,
9456,whitejo01,1936,1,0,18,1,,
9457,wilsoed01,1936,1,0,0,47,,
9458,winseto01,1936,1,21,0,0,,
9459,alexahu01,1937,1,1,0,3,,
9460,allenet01,1937,1,12,54,14,,
9461,almadme01,1937,1,4,2,21,,
9462,almadme01,1937,2,0,97,3,,
9463,arnovmo01,1937,1,97,9,1,,
9464,averiea01,1937,1,0,156,0,,
9465,barnaba01,1937,1,9,0,0,,
9466,bellbe01,1937,1,0,0,131,,
9467,bergewa01,1937,1,28,0,0,,
9468,bergewa01,1937,2,3,46,3,,
9469,bordafr01,1937,1,3,7,15,,
9470,bottajo01,1937,1,1,0,0,,
9471,brackgi01,1937,1,37,44,21,,
9472,brownea01,1937,1,8,5,43,,
9473,bucheji01,1937,1,4,1,1,,
9474,cafegto01,1937,1,1,0,0,,
9475,campbbr01,1937,1,0,0,123,,
9476,casege01,1937,1,8,1,14,,
9477,cavarph01,1937,1,7,47,1,,
9478,chapmbe01,1937,1,0,32,0,,
9479,chapmbe01,1937,2,2,10,100,,
9480,chiozlo01,1937,1,0,12,0,,
9481,cisarge01,1937,1,9,0,4,,
9482,coonejo01,1937,1,5,104,3,,
9483,craftha01,1937,1,0,10,0,,
9484,cramedo01,1937,1,0,133,0,,
9485,cuyleki01,1937,1,41,47,16,,
9486,dalledo01,1937,1,30,1,4,,
9487,davisha02,1937,1,0,0,1,,
9488,daviski01,1937,1,11,25,0,,
9489,daviski01,1937,2,9,26,0,,
9490,demarfr02,1937,1,0,0,154,,
9491,dicksjo01,1937,1,58,0,6,,
9492,dimagjo01,1937,1,0,150,0,,
9493,dimagvi01,1937,1,0,129,1,,
9494,finnelo01,1937,1,2,37,0,,
9495,foxpe01,1937,1,11,27,106,,
9496,freylo01,1937,1,4,1,0,,
9497,gaffkfa01,1937,1,16,1,33,,
9498,galanau01,1937,1,133,6,1,,
9499,garmsde01,1937,1,64,15,2,,
9500,goodmiv01,1937,1,7,1,133,,
9501,gormaho01,1937,1,0,0,7,,
9502,gosligo01,1937,1,39,0,1,,
9503,haasbe01,1937,1,0,0,4,,
9504,haasmu01,1937,1,0,0,2,,
9505,hafeych01,1937,1,20,44,0,,
9506,hassebu01,1937,1,1,6,1,,
9507,heathje01,1937,1,2,0,12,,
9508,heffndo01,1937,1,0,0,1,,
9509,henrito01,1937,1,30,0,29,,
9510,hermaba01,1937,1,2,0,0,,
9511,hillje01,1937,1,3,18,0,,
9512,hillje01,1937,2,3,65,0,,
9513,hoagmy01,1937,1,24,9,70,,
9514,jensewo01,1937,1,88,32,0,,
9515,johnsbo01,1937,1,129,6,0,,
9516,johnsro02,1937,1,12,0,0,,
9517,johnsro02,1937,2,63,0,0,,
9518,jorgepi01,1937,1,4,0,0,,
9519,kleinch01,1937,1,29,0,75,,
9520,kreevmi01,1937,1,6,138,1,,
9521,laabsch01,1937,1,22,40,0,,
9522,leibeha01,1937,1,1,42,3,,
9523,manushe01,1937,1,0,0,123,,
9524,martihe01,1937,1,3,136,0,,
9525,martipe01,1937,1,0,40,42,,
9526,martyjo01,1937,1,1,83,0,,
9527,mccorfr01,1937,1,0,0,1,,
9528,mcgowbe01,1937,1,0,0,2,,
9529,medwijo01,1937,1,156,0,0,,
9530,meledu01,1937,1,2,0,3,,
9531,millsbu01,1937,1,107,10,5,,
9532,moorege03,1937,1,0,0,148,,
9533,moorejo01,1937,1,30,2,42,,
9534,moorejo02,1937,1,140,0,0,,
9535,moorera01,1937,2,1,0,0,,
9536,moorete01,1937,1,0,106,0,,
9537,morgaed02,1937,1,1,1,5,,
9538,morrido01,1937,1,2,1,0,,
9539,moseswa01,1937,1,0,0,154,,
9540,myerbu01,1937,1,1,0,0,,
9541,nelsoly01,1937,1,6,0,0,,
9542,ottme01,1937,1,0,0,91,,
9543,padgedo01,1937,1,0,6,102,,
9544,parkeac01,1937,1,2,3,0,,
9545,parksar01,1937,1,4,0,0,,
9546,powelja03,1937,1,94,0,0,,
9547,radclri01,1937,1,139,0,0,,
9548,reisbo01,1937,1,6,12,0,,
9549,reynoca01,1937,1,2,0,0,,
9550,ripplji01,1937,1,0,54,57,,
9551,rosengo01,1937,1,8,13,0,,
9552,rosenla01,1937,1,0,25,0,,
9553,rothrja01,1937,1,6,52,0,,
9554,scarsle01,1937,1,12,0,2,,
9555,schulfr02,1937,1,1,1,2,,
9556,selkige01,1937,1,0,0,69,,
9557,silbeed01,1937,1,2,6,15,,
9558,simmoal01,1937,1,98,4,0,,
