id,playerID,year,round,team,teamID,league,wins,loses,games,GS,CG,SHO,SV,IPouts,hits,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,runs,SH,SF,GIDP,createdAt,updatedAt
2510,rhodear01,1997,ALCS,BAL,1997BAL,AL,0,0,2,0,0,0,0,7,2,0,0,3,2,0.25,0,1,2,0,0,12,0,0,1,0,0,,
2511,rhodear01,1997,ALDS2,BAL,1997BAL,AL,0,0,1,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,,
2512,riverma01,1997,ALDS1,NYA,1997NYA,AL,0,0,2,0,0,0,1,6,2,1,1,0,1,0.25,4.5,0,0,0,0,8,1,1,0,0,0,,
2513,rodriri02,1997,NLDS1,SFN,1997SFN,NL,0,0,2,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,0,0,0,0,0,,
2514,rueteki01,1997,NLDS1,SFN,1997SFN,NL,0,0,1,1,0,0,0,21,4,1,1,3,5,0.16,1.29,0,0,0,0,28,0,1,0,0,0,,
2515,saundto01,1997,NLCS,FLO,1997FLO,NL,0,0,1,1,0,0,0,16,4,2,0,3,3,0.235,3.38,0,0,0,0,22,0,2,1,1,1,,
2516,saundto01,1997,WS,FLO,1997FLO,NL,0,1,1,1,0,0,0,6,7,6,1,3,2,0.538,27,0,0,0,0,16,0,6,0,0,0,,
2517,slocuhe01,1997,ALDS2,SEA,1997SEA,AL,0,0,2,0,0,0,0,6,3,1,0,1,0,0.333,4.5,0,0,0,0,10,2,1,0,0,0,,
2518,smoltjo01,1997,NLCS,ATL,1997ATL,NL,0,1,1,1,0,0,0,18,5,5,1,5,9,0.227,7.5,2,0,0,0,27,0,5,0,0,0,,
2519,smoltjo01,1997,NLDS2,ATL,1997ATL,NL,1,0,1,1,1,0,0,27,3,1,1,1,11,0.097,1,0,0,0,0,32,0,1,0,0,1,,
2520,spoljpa01,1997,ALDS2,SEA,1997SEA,AL,0,0,2,0,0,0,0,5,4,0,0,0,1,0.5,0,0,0,0,0,8,0,0,0,0,0,,
2521,sprinru01,1997,NLDS2,HOU,1997HOU,NL,0,0,2,0,0,0,0,5,2,1,0,1,3,0.286,5.4,0,0,0,0,8,0,1,0,0,0,,
2522,stantmi02,1997,ALDS1,NYA,1997NYA,AL,0,0,3,0,0,0,0,3,1,0,0,1,3,0.25,0,0,0,0,0,5,1,0,0,0,0,,
2523,tavarju01,1997,NLDS1,SFN,1997SFN,NL,0,1,3,0,0,0,0,12,4,2,1,2,0,0.267,4.5,1,0,1,0,18,0,2,0,0,1,,
2524,timlimi01,1997,ALDS2,SEA,1997SEA,AL,0,0,1,0,0,0,0,2,3,4,1,1,1,0.6,54,1,0,0,0,6,0,4,0,0,0,,
2525,vosbeed01,1997,NLCS,FLO,1997FLO,NL,0,0,2,0,0,0,0,8,2,0,0,1,3,0.222,0,0,0,0,0,10,2,0,0,0,1,,
2526,vosbeed01,1997,WS,FLO,1997FLO,NL,0,0,2,0,0,0,0,9,3,2,0,3,2,0.273,6,1,0,0,0,14,1,2,0,0,0,,
2527,wagnebi02,1997,NLDS2,HOU,1997HOU,NL,0,0,1,0,0,0,0,3,3,2,0,0,2,0.5,18,0,0,0,0,6,1,2,0,0,0,,
2528,wellsbo01,1997,ALDS2,SEA,1997SEA,AL,0,0,1,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,0,0,0,0,0,,
2529,wellsda01,1997,ALDS1,NYA,1997NYA,AL,1,0,1,1,1,0,0,27,5,1,0,0,1,0.152,1,0,0,0,0,33,0,1,0,0,0,,
2530,wohlema01,1997,NLCS,ATL,1997ATL,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,,
2531,wohlema01,1997,NLDS2,ATL,1997ATL,NL,0,0,1,0,0,0,0,3,1,0,0,0,1,0.25,0,0,0,0,0,4,1,0,0,0,0,,
2532,wrighja02,1997,ALCS,CLE,1997CLE,AL,0,0,1,1,0,0,0,9,6,5,3,2,3,0.4,15,0,0,0,0,17,0,5,0,0,0,,
2533,wrighja02,1997,ALDS1,CLE,1997CLE,AL,2,0,2,2,0,0,0,34,11,5,0,7,10,0.256,3.97,1,0,0,0,51,0,6,0,1,2,,
2534,wrighja02,1997,WS,CLE,1997CLE,AL,1,0,2,2,0,0,0,37,7,4,2,10,12,0.167,2.92,0,1,0,0,52,0,4,0,0,2,,
2535,ashbyan01,1998,NLCS,SDN,1998SDN,NL,0,0,2,2,0,0,0,39,14,3,1,2,5,0.28,2.08,0,0,0,0,52,0,3,0,0,1,,
2536,ashbyan01,1998,NLDS2,SDN,1998SDN,NL,0,0,1,1,0,0,0,12,6,3,0,1,4,0.353,6.75,0,0,1,0,19,0,3,0,0,1,,
2537,ashbyan01,1998,WS,SDN,1998SDN,NL,0,1,1,1,0,0,0,8,10,4,1,1,1,0.588,13.5,0,0,0,0,18,0,7,0,0,1,,
2538,assenpa01,1998,ALCS,CLE,1998CLE,AL,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,0,0,,
2539,assenpa01,1998,ALDS1,CLE,1998CLE,AL,0,0,3,0,0,0,0,3,2,0,0,0,2,0.4,0,0,0,0,0,5,1,0,0,0,0,,
2540,beckro01,1998,NLDS1,CHN,1998CHN,NL,0,0,1,0,0,0,0,5,5,3,1,2,1,0.5,16.2,1,0,0,0,12,0,3,0,0,0,,
2541,boehrbr01,1998,NLCS,SDN,1998SDN,NL,0,0,3,0,0,0,0,9,3,0,0,1,1,0.273,0,0,0,0,0,12,0,0,0,0,0,,
2542,boehrbr01,1998,WS,SDN,1998SDN,NL,0,0,2,0,0,0,0,6,4,2,1,2,3,0.364,9,0,0,1,0,14,0,2,0,0,0,,
2543,brownke01,1998,NLCS,SDN,1998SDN,NL,1,1,2,1,1,1,0,31,5,3,1,4,12,0.143,2.61,0,1,0,0,39,0,3,0,0,1,,
2544,brownke01,1998,NLDS2,SDN,1998SDN,NL,1,0,2,2,0,0,0,44,5,1,0,7,21,0.109,0.61,0,0,3,0,56,0,1,0,0,2,,
2545,brownke01,1998,WS,SDN,1998SDN,NL,0,1,2,2,0,0,0,43,14,7,0,6,13,0.259,4.4,2,0,0,0,62,0,7,1,1,0,,
2546,burbada01,1998,ALCS,CLE,1998CLE,AL,1,0,3,0,0,0,0,18,3,2,0,5,8,0.136,3,0,2,0,0,27,0,4,0,0,0,,
2547,burbada01,1998,ALDS1,CLE,1998CLE,AL,1,0,1,0,0,0,0,16,4,3,0,2,4,0.222,5.06,0,0,0,0,21,0,3,0,1,1,,
2548,clarkma01,1998,NLDS1,CHN,1998CHN,NL,0,1,1,1,0,0,0,18,7,2,1,1,4,0.28,3,0,0,0,0,27,0,4,0,1,0,,
2549,colonba01,1998,ALCS,CLE,1998CLE,AL,1,0,1,1,1,0,0,27,4,1,0,4,3,0.148,1,0,0,0,0,32,0,1,1,0,3,,
2550,colonba01,1998,ALDS1,CLE,1998CLE,AL,0,0,1,1,0,0,0,17,5,1,1,3,3,0.25,1.59,1,0,0,0,23,0,1,0,0,1,,
2551,coneda01,1998,ALCS,NYA,1998NYA,AL,1,0,2,2,0,0,0,39,12,6,2,6,13,0.24,4.15,0,0,0,0,56,0,6,0,0,1,,
2552,coneda01,1998,ALDS2,NYA,1998NYA,AL,1,0,1,1,0,0,0,17,2,0,0,1,6,0.111,0,0,0,0,0,20,0,0,1,0,0,,
2553,coneda01,1998,WS,NYA,1998NYA,AL,0,0,1,1,0,0,0,18,2,2,0,3,4,0.105,3,0,0,0,0,23,0,3,0,1,0,,
2554,corsiji01,1998,ALDS1,BOS,1998BOS,AL,0,0,2,0,0,0,0,9,1,0,0,1,2,0.1,0,0,0,0,0,11,1,0,0,0,0,,
2555,crabtti01,1998,ALDS2,TEX,1998TEX,AL,0,0,2,0,0,0,0,12,1,0,0,0,2,0.083,0,0,0,0,0,12,1,0,0,0,1,,
2556,eckerde01,1998,ALDS1,BOS,1998BOS,AL,0,0,1,0,0,0,0,3,1,1,1,0,1,0.25,9,0,0,0,0,4,1,1,0,0,0,,
2557,elartsc01,1998,NLDS2,HOU,1998HOU,NL,0,1,1,0,0,0,0,6,1,1,1,1,3,0.167,4.5,0,0,1,0,8,1,1,0,0,0,,
2558,glavito02,1998,NLCS,ATL,1998ATL,NL,0,2,2,2,0,0,0,35,13,3,0,9,8,0.283,2.31,0,0,0,0,55,0,6,0,0,2,,
2559,glavito02,1998,NLDS1,ATL,1998ATL,NL,0,0,1,1,0,0,0,21,3,1,0,1,8,0.136,1.29,0,0,0,0,24,0,1,1,0,0,,
2560,goodedw01,1998,ALCS,CLE,1998CLE,AL,0,1,1,1,0,0,0,14,3,3,1,3,3,0.188,5.79,0,0,0,0,20,0,3,0,1,1,,
2561,goodedw01,1998,ALDS1,CLE,1998CLE,AL,0,0,1,1,0,0,0,1,1,2,0,2,1,0.5,54,0,0,0,0,4,0,2,0,0,0,,
2562,gordoto01,1998,ALDS1,BOS,1998BOS,AL,0,1,2,0,0,0,0,9,4,3,0,4,1,0.333,9,0,1,0,0,16,2,3,0,0,1,,
2563,hamiljo02,1998,NLCS,SDN,1998SDN,NL,0,1,2,1,0,0,0,22,7,4,1,3,6,0.259,4.91,0,0,0,0,30,0,4,0,0,1,,
2564,hamiljo02,1998,NLDS2,SDN,1998SDN,NL,0,0,2,0,0,0,0,10,1,0,0,2,3,0.091,0,1,0,0,0,14,0,0,1,0,0,,
2565,hamiljo02,1998,WS,SDN,1998SDN,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,,
2566,hamptmi01,1998,NLDS2,HOU,1998HOU,NL,0,0,1,1,0,0,0,18,2,1,0,1,2,0.111,1.5,0,1,0,0,21,0,1,2,0,0,,
2567,helliri01,1998,ALDS2,TEX,1998TEX,AL,0,1,1,1,0,0,0,18,8,3,2,1,9,0.308,4.5,0,0,0,0,27,0,3,0,0,0,,
2568,henrydo01,1998,NLDS2,HOU,1998HOU,NL,0,0,2,0,0,0,0,5,2,1,0,0,1,0.286,5.4,0,0,0,0,7,1,1,0,0,0,,
2569,heredfe01,1998,NLDS1,CHN,1998CHN,NL,0,0,1,0,0,0,0,1,0,2,0,2,0,0,54,0,0,0,0,3,0,2,0,0,0,,
2570,hernaor01,1998,ALCS,NYA,1998NYA,AL,1,0,1,1,0,0,0,21,3,0,0,2,6,0.125,0,0,0,1,0,27,0,0,0,0,0,,
2571,hernaor01,1998,WS,NYA,1998NYA,AL,1,0,1,1,0,0,0,21,6,1,0,3,7,0.222,1.29,0,0,0,0,30,0,1,0,0,0,,
2572,hitchst01,1998,NLCS,SDN,1998SDN,NL,2,0,2,2,0,0,0,30,5,1,0,8,14,0.152,0.9,1,2,0,0,42,0,1,1,0,0,,
2573,hitchst01,1998,NLDS2,SDN,1998SDN,NL,1,0,1,1,0,0,0,18,3,1,0,0,11,0.15,1.5,0,0,1,0,21,0,1,0,0,1,,
2574,hitchst01,1998,WS,SDN,1998SDN,NL,0,0,1,1,0,0,0,18,7,1,1,1,7,0.292,1.5,0,0,0,0,25,0,2,0,0,1,,
2575,hoffmtr01,1998,NLCS,SDN,1998SDN,NL,1,0,3,0,0,0,1,13,2,1,0,2,7,0.143,2.08,0,0,0,0,17,2,1,0,1,0,,
2576,hoffmtr01,1998,NLDS2,SDN,1998SDN,NL,0,0,4,0,0,0,2,9,3,0,0,1,4,0.25,0,1,0,0,0,13,4,1,0,0,0,,
2577,hoffmtr01,1998,WS,SDN,1998SDN,NL,0,1,1,0,0,0,0,6,2,2,1,1,0,0.25,9,0,0,0,0,9,1,2,0,0,0,,
2578,jacksmi02,1998,ALCS,CLE,1998CLE,AL,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,,
2579,jacksmi02,1998,ALDS1,CLE,1998CLE,AL,0,0,3,0,0,0,3,12,3,2,1,1,1,0.214,4.5,0,0,0,0,15,3,2,0,0,1,,
2580,johnsra05,1998,NLDS2,HOU,1998HOU,NL,0,2,2,2,0,0,0,42,12,3,2,2,17,0.226,1.93,0,0,0,0,56,0,4,0,1,0,,
2581,jonesdo01,1998,ALDS1,CLE,1998CLE,AL,0,0,1,0,0,0,0,8,3,2,1,1,1,0.273,6.75,0,0,0,0,12,0,2,0,0,0,,
2582,karchma01,1998,NLDS1,CHN,1998CHN,NL,0,0,1,0,0,0,0,2,1,1,1,0,1,0.333,13.5,0,0,0,0,3,0,1,0,0,0,,
2583,langsma01,1998,NLCS,SDN,1998SDN,NL,0,0,3,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,1,0,0,0,0,,
2584,langsma01,1998,WS,SDN,1998SDN,NL,0,0,1,0,0,0,0,2,1,3,1,2,0,0.333,40.5,1,1,0,0,5,0,3,0,0,0,,
2585,ligteke01,1998,NLCS,ATL,1998ATL,NL,0,1,4,0,0,0,0,11,3,3,2,2,5,0.214,7.36,0,0,0,1,16,3,3,0,0,0,,
2586,ligteke01,1998,NLDS1,ATL,1998ATL,NL,0,0,3,0,0,0,0,10,1,0,0,4,3,0.111,0,1,0,0,0,15,2,0,1,1,0,,
2587,lloydgr01,1998,ALCS,NYA,1998NYA,AL,0,0,1,0,0,0,0,2,1,0,0,0,0,0.5,0,0,0,0,0,2,1,0,0,0,0,,
2588,lloydgr01,1998,ALDS2,NYA,1998NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2589,lloydgr01,1998,WS,NYA,1998NYA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2590,lowede01,1998,ALDS1,BOS,1998BOS,AL,0,0,2,0,0,0,0,13,3,1,0,1,2,0.2,2.08,1,0,1,0,17,0,1,0,0,1,,
2591,maddugr01,1998,NLCS,ATL,1998ATL,NL,0,1,2,1,0,0,1,18,5,2,0,3,4,0.217,3,1,0,1,0,27,1,2,0,0,1,,
2592,maddugr01,1998,NLDS1,ATL,1998ATL,NL,1,0,1,1,0,0,0,21,7,2,0,0,4,0.25,2.57,0,0,0,0,28,0,2,0,0,0,,
2593,martide01,1998,NLCS,ATL,1998ATL,NL,1,0,4,0,0,0,0,10,1,0,0,1,0,0.091,0,1,0,0,0,12,0,0,0,0,1,,
2594,martipe02,1998,ALDS1,BOS,1998BOS,AL,1,0,1,1,0,0,0,21,6,3,2,0,8,0.222,3.86,0,1,0,0,27,0,3,0,0,0,,
2595,mendora01,1998,ALCS,NYA,1998NYA,AL,0,0,2,0,0,0,0,13,4,0,0,0,1,0.235,0,0,0,0,0,17,0,0,0,0,0,,
2596,mendora01,1998,WS,NYA,1998NYA,AL,1,0,1,0,0,0,0,3,2,1,0,0,1,0.5,9,0,0,0,0,4,0,1,0,0,0,,
2597,micelda01,1998,NLCS,SDN,1998SDN,NL,0,0,3,0,0,0,0,2,4,1,1,0,1,0.667,13.5,0,0,0,0,6,0,1,0,0,0,,
2598,micelda01,1998,NLDS2,SDN,1998SDN,NL,1,1,3,0,0,0,0,10,2,1,0,0,4,0.2,2.7,0,0,0,0,11,0,1,1,0,1,,
2599,micelda01,1998,WS,SDN,1998SDN,NL,0,0,2,0,0,0,0,5,2,0,0,2,1,0.286,0,0,0,0,0,9,1,0,0,0,0,,
2600,milletr02,1998,NLDS2,HOU,1998HOU,NL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,0,0,0,0,0,,
2601,morgami01,1998,NLDS1,CHN,1998CHN,NL,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,,
2602,mulhote01,1998,NLDS1,CHN,1998CHN,NL,0,1,2,0,0,0,0,7,2,3,0,2,2,0.222,11.57,0,0,0,0,12,1,3,1,0,0,,
2603,myersra01,1998,NLCS,SDN,1998SDN,NL,0,0,4,0,0,0,0,6,3,3,0,2,3,0.333,13.5,0,1,0,0,11,1,3,0,0,0,,
2604,myersra01,1998,WS,SDN,1998SDN,NL,0,0,3,0,0,0,0,3,0,1,0,1,2,0,9,0,0,0,0,4,2,1,0,0,0,,
2605,nagych01,1998,ALCS,CLE,1998CLE,AL,0,1,2,2,0,0,0,29,13,4,1,1,6,0.31,3.72,0,0,0,0,44,0,7,0,1,0,,
2606,nagych01,1998,ALDS1,CLE,1998CLE,AL,1,0,1,1,0,0,0,24,4,1,0,0,3,0.143,1.12,0,0,0,0,28,0,1,0,0,0,,
2607,neaglde01,1998,NLCS,ATL,1998ATL,NL,0,0,2,1,0,0,0,23,8,3,1,2,9,0.258,3.52,0,0,0,0,33,1,3,0,0,0,,
2608,nelsoje01,1998,ALCS,NYA,1998NYA,AL,0,1,3,0,0,0,0,4,3,3,0,1,3,0.429,20.25,0,0,2,0,10,1,3,0,0,0,,
2609,nelsoje01,1998,ALDS2,NYA,1998NYA,AL,0,0,2,0,0,0,0,8,2,0,0,1,2,0.222,0,0,0,0,0,10,0,0,0,0,1,,
2610,nelsoje01,1998,WS,NYA,1998NYA,AL,0,0,3,0,0,0,0,7,2,0,0,1,4,0.222,0,0,0,0,0,10,1,1,0,0,0,,
2611,ogeach01,1998,ALCS,CLE,1998CLE,AL,0,1,2,1,0,0,0,20,9,6,1,5,4,0.321,8.1,0,0,2,0,36,0,6,1,0,0,,
2612,perezod01,1998,NLCS,ATL,1998ATL,NL,0,0,2,0,0,0,0,1,5,2,0,2,0,1,54,1,0,0,0,8,0,2,1,0,0,,
2613,perezod01,1998,NLDS1,ATL,1998ATL,NL,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,
2614,pettian01,1998,ALCS,NYA,1998NYA,AL,0,1,1,1,0,0,0,14,8,6,4,3,1,0.364,11.57,0,0,0,0,25,0,6,0,0,0,,
2615,pettian01,1998,ALDS2,NYA,1998NYA,AL,1,0,1,1,0,0,0,21,3,1,0,0,8,0.125,1.29,0,0,0,0,24,0,1,0,0,0,,
2616,pettian01,1998,WS,NYA,1998NYA,AL,1,0,1,1,0,0,0,22,5,0,0,3,4,0.192,0,0,0,0,0,29,0,0,0,0,1,,
2617,pooleji02,1998,ALCS,CLE,1998CLE,AL,0,0,4,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,,
2618,pooleji02,1998,ALDS1,CLE,1998CLE,AL,0,0,2,0,0,0,0,3,1,0,0,1,2,0.333,0,0,0,0,0,5,0,0,1,0,0,,
2619,powelja04,1998,NLDS2,HOU,1998HOU,NL,0,0,3,0,0,0,0,7,2,3,1,3,3,0.222,11.57,1,1,1,0,13,1,3,0,0,0,,
2620,reedst01,1998,ALCS,CLE,1998CLE,AL,0,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,,
2621,reedst01,1998,ALDS1,CLE,1998CLE,AL,1,0,2,0,0,0,0,2,1,3,0,1,1,0.333,40.5,0,0,1,0,5,0,3,0,0,0,,
2622,reynosh01,1998,NLDS2,HOU,1998HOU,NL,0,0,1,1,0,0,0,21,4,2,0,1,5,0.16,2.57,0,0,0,0,26,0,2,0,0,1,,
2623,riverma01,1998,ALCS,NYA,1998NYA,AL,0,0,4,0,0,0,1,17,0,0,0,1,5,0,0,0,0,0,0,17,3,0,0,0,1,,
2624,riverma01,1998,ALDS2,NYA,1998NYA,AL,0,0,3,0,0,0,2,10,1,0,0,1,2,0.091,0,0,0,0,0,12,3,0,0,0,0,,
2625,riverma01,1998,WS,NYA,1998NYA,AL,0,0,3,0,0,0,3,13,5,0,0,0,4,0.294,0,0,0,0,0,18,3,0,0,1,1,,
2626,rockejo01,1998,NLCS,ATL,1998ATL,NL,1,0,6,0,0,0,0,14,3,0,0,1,5,0.188,0,0,0,0,0,17,0,0,0,0,0,,
2627,rockejo01,1998,NLDS1,ATL,1998ATL,NL,0,0,2,0,0,0,0,4,1,0,0,0,2,0.25,0,0,0,0,0,5,0,0,1,0,0,,
2628,saberbr01,1998,ALDS1,BOS,1998BOS,AL,0,1,1,1,0,0,0,21,4,3,3,1,7,0.16,3.86,0,0,0,0,26,0,3,0,0,0,,
2629,schoupe01,1998,ALDS1,BOS,1998BOS,AL,0,0,1,1,0,0,0,16,2,0,0,4,1,0.118,0,0,0,0,0,21,0,0,0,0,0,,
2630,seaneru01,1998,NLCS,ATL,1998ATL,NL,0,0,4,0,0,0,0,9,2,2,0,1,4,0.2,6,0,0,0,0,11,1,2,0,0,1,,
2631,seaneru01,1998,NLDS1,ATL,1998ATL,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
2632,seleaa01,1998,ALDS2,TEX,1998TEX,AL,0,1,1,1,0,0,0,18,8,4,2,1,4,0.32,6,0,0,0,0,26,0,4,0,0,1,,
2633,shueypa01,1998,ALCS,CLE,1998CLE,AL,0,0,5,0,0,0,0,19,4,0,0,7,7,0.2,0,2,1,0,0,28,3,0,0,1,1,,
2634,shueypa01,1998,ALDS1,CLE,1998CLE,AL,0,0,3,0,0,0,0,9,3,0,0,1,4,0.273,0,0,0,0,0,13,0,0,0,1,0,,
2635,smoltjo01,1998,NLCS,ATL,1998ATL,NL,0,0,2,2,0,0,0,41,13,6,2,6,13,0.25,3.95,0,0,0,0,59,0,6,1,0,1,,
2636,smoltjo01,1998,NLDS1,ATL,1998ATL,NL,1,0,1,1,0,0,0,23,5,1,1,0,6,0.185,1.17,0,0,0,0,27,0,1,0,0,0,,
2637,stantmi02,1998,ALCS,NYA,1998NYA,AL,0,0,3,0,0,0,0,11,2,0,0,1,4,0.167,0,1,0,0,0,13,1,0,0,0,1,,
2638,stantmi02,1998,WS,NYA,1998NYA,AL,0,0,1,0,0,0,0,2,3,2,0,0,1,0.6,27,0,0,0,0,5,0,2,0,0,0,,
2639,stottto01,1998,ALDS2,TEX,1998TEX,AL,0,1,1,1,1,0,0,24,6,2,0,4,8,0.24,2.25,0,0,1,0,31,0,2,1,0,1,,
2640,swindgr01,1998,ALDS1,BOS,1998BOS,AL,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,,
2641,tapanke01,1998,NLDS1,CHN,1998CHN,NL,0,0,1,1,0,0,0,27,5,1,1,3,6,0.161,1,0,0,0,1,35,0,1,1,0,0,,
2642,wagnebi02,1998,NLDS2,HOU,1998HOU,NL,1,0,1,0,0,0,0,3,4,2,1,0,1,0.571,18,0,0,0,0,7,1,2,0,0,0,,
2643,wakefti01,1998,ALDS1,BOS,1998BOS,AL,0,1,1,1,0,0,0,4,3,5,0,2,1,0.5,33.75,0,0,1,0,10,0,5,0,1,0,,
2644,walldo01,1998,NLCS,SDN,1998SDN,NL,0,0,3,0,0,0,1,9,3,1,0,4,4,0.3,3,1,0,0,0,15,1,2,1,0,1,,
2645,walldo01,1998,NLDS2,SDN,1998SDN,NL,0,0,1,0,0,0,0,3,2,1,1,0,2,0.4,9,0,0,0,0,5,0,1,0,0,0,,
2646,walldo01,1998,WS,SDN,1998SDN,NL,0,1,2,0,0,0,0,8,3,2,1,3,1,0.333,6.75,0,0,0,0,12,0,2,0,0,2,,
2647,wasdijo01,1998,ALDS1,BOS,1998BOS,AL,0,0,1,0,0,0,0,5,2,2,1,1,2,0.286,10.8,0,0,1,0,9,0,2,0,0,0,,
2648,wellsda01,1998,ALCS,NYA,1998NYA,AL,2,0,2,2,0,0,0,47,12,5,3,2,18,0.218,2.87,0,1,2,0,60,0,5,0,1,2,,
2649,wellsda01,1998,ALDS2,NYA,1998NYA,AL,1,0,1,1,0,0,0,24,5,0,0,1,9,0.172,0,0,0,0,0,30,0,0,0,0,0,,
2650,wellsda01,1998,WS,NYA,1998NYA,AL,1,0,1,1,0,0,0,21,7,5,3,2,4,0.269,6.43,0,0,0,0,28,0,5,0,0,1,,
2651,wettejo01,1998,ALDS2,TEX,1998TEX,AL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,,
2652,woodke02,1998,NLDS1,CHN,1998CHN,NL,0,1,1,1,0,0,0,15,3,1,0,4,5,0.167,1.8,1,0,0,0,22,0,1,0,0,0,,
2653,wrighja02,1998,ALCS,CLE,1998CLE,AL,0,1,2,1,0,0,0,20,7,6,1,8,4,0.304,8.1,0,1,0,0,32,0,6,1,0,2,,
2654,wrighja02,1998,ALDS1,CLE,1998CLE,AL,0,1,1,1,0,0,0,13,7,6,2,2,6,0.35,12.46,0,0,1,0,23,0,6,0,0,0,,
2655,anderbr02,1999,NLDS2,ARI,1999ARI,NL,0,0,1,1,0,0,0,21,7,2,1,0,4,0.25,2.57,0,0,0,0,28,0,2,0,0,0,,
2656,assenpa01,1999,ALDS1,CLE,1999CLE,AL,0,0,1,0,0,0,0,3,5,3,0,0,0,0.625,27,0,0,0,0,8,0,3,0,0,0,,
2657,beckro01,1999,ALCS,BOS,1999BOS,AL,0,1,2,0,0,0,0,2,2,2,2,0,1,0.5,27,0,0,0,0,4,2,2,0,0,0,,
2658,beckro01,1999,ALDS1,BOS,1999BOS,AL,0,0,2,0,0,0,0,6,2,0,0,0,2,0.25,0,0,0,0,0,8,2,0,0,0,0,,
2659,benitar01,1999,NLCS,NYN,1999NYN,NL,0,0,5,0,0,0,1,20,3,1,0,2,9,0.136,1.35,0,0,0,0,24,3,1,0,0,0,,
2660,benitar01,1999,NLDS2,NYN,1999NYN,NL,0,0,2,0,0,0,0,7,2,0,0,1,2,0.25,0,1,0,0,0,9,1,0,0,0,0,,
2661,burbada01,1999,ALDS1,CLE,1999CLE,AL,0,0,1,1,0,0,0,12,1,0,0,1,0,0.083,0,0,0,0,0,13,0,0,0,0,1,,
2662,cabrejo01,1999,NLDS1,HOU,1999HOU,NL,0,0,1,0,0,0,0,6,2,0,0,0,6,0.25,0,0,0,0,0,8,0,0,0,0,0,,
2663,chouibo01,1999,NLDS2,ARI,1999ARI,NL,0,0,2,0,0,0,0,6,3,1,1,0,1,0.333,4.5,0,0,0,0,9,1,1,0,0,0,,
2664,clemero02,1999,ALCS,NYA,1999NYA,AL,0,1,1,1,0,0,0,6,6,5,1,2,2,0.462,22.5,0,0,0,0,15,0,5,0,0,0,,
2665,clemero02,1999,ALDS2,NYA,1999NYA,AL,1,0,1,1,0,0,0,21,3,0,0,2,2,0.125,0,0,0,0,0,26,0,0,0,0,0,,
2666,clemero02,1999,WS,NYA,1999NYA,AL,1,0,1,1,0,0,0,23,4,1,0,2,4,0.154,1.17,0,0,0,0,28,0,1,0,0,1,,
2667,colonba01,1999,ALDS1,CLE,1999CLE,AL,0,1,2,2,0,0,0,27,11,9,3,4,12,0.306,9,0,0,0,0,40,0,9,0,0,1,,
2668,coneda01,1999,ALCS,NYA,1999NYA,AL,1,0,1,1,0,0,0,21,7,2,1,3,9,0.25,2.57,0,0,0,0,31,0,2,0,0,0,,
2669,coneda01,1999,WS,NYA,1999NYA,AL,1,0,1,1,0,0,0,21,1,0,0,5,4,0.048,0,0,0,0,0,26,0,0,0,0,2,,
2670,cookde01,1999,NLCS,NYN,1999NYN,NL,0,0,3,0,0,0,0,4,1,0,0,2,1,0.2,0,1,0,0,0,7,0,0,0,0,0,,
2671,cookde01,1999,NLDS2,NYN,1999NYN,NL,0,0,1,0,0,0,0,5,1,0,0,1,1,0.2,0,0,0,0,0,6,0,0,0,0,0,,
2672,cormirh01,1999,ALCS,BOS,1999BOS,AL,0,0,4,0,0,0,0,11,3,0,0,3,4,0.2,0,1,0,0,0,18,1,0,0,0,0,,
